Customer_ID,Customer_Name,Age,Gender,State,Account_Type,Account_Balance_NGN,Monthly_Income_NGN,Employment_Status,Years_With_Bank,Has_Loan,Loan_Type,Loan_Amount_NGN,Credit_Score,Monthly_Transactions,Digital_Banking_User,Account_Opening_Date
NB_000198,Customer_198,20,Female,Kaduna,Savings,8697,243270,Student,3.9,False,,0,824,16,False,2011-05-19 18:48:48.264132064
NB_000199,Customer_199,67,Female,Lagos,Current,167310,380402,Self-Employed,0.7,False,,0,686,12,False,2011-05-22 08:11:17.138569280
NB_000200,Customer_200,26,Male,Edo,Current,26406,623707,Unemployed,0.5,False,,0,850,13,False,2011-05-24 21:33:46.013006504
NB_000201,Customer_201,43,Male,Oyo,Savings,279048,2695426,Employed,0.4,False,,0,656,14,True,2011-05-27 10:56:14.887443720
NB_000202,Customer_202,37,Female,Lagos,Savings,557758,334241,Employed,2.7,False,,0,587,16,True,2011-05-30 00:18:43.761880936
NB_000203,Customer_203,48,Male,Rivers,Savings,64663,564257,Student,0.3,True,Education,8998666,741,14,False,2011-06-01 13:41:12.636318152
NB_000204,Customer_204,52,Female,Kaduna,Student,113128,307655,Self-Employed,11.2,False,,0,563,10,True,2011-06-04 03:03:41.510755376
NB_000205,Customer_205,72,Female,Osun,Current,991874,180237,Retired,0.0,True,,1898445,706,15,True,2011-06-06 16:26:10.385192592
NB_000206,Customer_206,67,Male,Imo,Fixed Deposit,1525785,72949,Student,0.4,False,,0,576,10,True,2011-06-09 05:48:39.259629808
NB_000207,Customer_207,18,Female,Imo,Current,37332,245424,Employed,4.2,True,,278458,653,9,True,2011-06-11 19:11:08.134067032
NB_000208,Customer_208,45,Female,Rivers,Savings,365383,212289,Self-Employed,0.5,True,Business,294627,699,18,True,2011-06-14 08:33:37.008504248
NB_000209,Customer_209,21,Female,Delta,Savings,94118,180376,Employed,0.3,False,,0,625,13,True,2011-06-16 21:56:05.882941464
NB_000210,Customer_210,50,Female,Imo,Savings,85172,1594035,Employed,0.5,False,,0,620,19,False,2011-06-19 11:18:34.757378688
NB_000211,Customer_211,43,Female,Anambra,Current,95223,522669,Employed,0.4,False,,0,765,15,True,2011-06-22 00:41:03.631815904
NB_000212,Customer_212,33,Female,Oyo,Savings,430014,336212,Self-Employed,0.1,False,,0,643,12,True,2011-06-24 14:03:32.506253120
NB_000213,Customer_213,37,Female,Imo,Savings,264130,1082157,Self-Employed,7.8,False,,0,660,16,True,2011-06-27 03:26:01.380690344
NB_000214,Customer_214,28,Female,Oyo,Savings,294311,109987,Employed,0.8,True,,1163914,532,11,True,2011-06-29 16:48:30.255127560
NB_000215,Customer_215,57,Female,Kaduna,Current,71038,2503554,Employed,6.0,False,,0,678,24,True,2011-07-02 06:10:59.129564776
NB_000216,Customer_216,73,Female,Kano,Savings,15908,156300,Employed,0.0,True,,708906,635,13,True,2011-07-04 19:33:28.004002000
NB_000217,Customer_217,61,Male,Delta,Student,37522,201242,Employed,3.8,True,,443495,524,14,True,2011-07-07 08:55:56.878439216
NB_000218,Customer_218,59,Male,Imo,Current,303333,1502011,Self-Employed,2.2,False,,0,537,17,True,2011-07-09 22:18:25.752876432
NB_000219,Customer_219,55,Female,Oyo,Student,1402758,102228,Employed,4.1,False,,0,779,17,True,2011-07-12 11:40:54.627313656
NB_000220,Customer_220,70,Female,Delta,Current,48120,2100247,Employed,4.0,False,,0,671,10,True,2011-07-15 01:03:23.501750872
NB_000221,Customer_221,37,Female,Imo,Fixed Deposit,193179,95416,Unemployed,0.5,True,,882100,737,15,False,2011-07-17 14:25:52.376188088
NB_000222,Customer_222,56,Male,Rivers,Savings,175606,701294,Employed,1.0,False,,0,692,12,True,2011-07-20 03:48:21.250625312
NB_000223,Customer_223,51,Female,Delta,Savings,1088853,1392878,Student,1.2,False,,0,569,15,True,2011-07-22 17:10:50.125062528
NB_000224,Customer_224,26,Male,Delta,Fixed Deposit,21389,770706,Employed,5.8,True,Business,2131331,507,13,True,2011-07-25 06:33:18.999499744
NB_000225,Customer_225,49,Female,Rivers,Student,222207,744754,Employed,4.4,False,,0,796,11,True,2011-07-27 19:55:47.873936968
NB_000226,Customer_226,43,Male,Delta,Current,114059,1511908,Student,1.9,False,,0,562,13,True,2011-07-30 09:18:16.748374184
NB_000227,Customer_227,25,Male,Delta,Savings,373212,1026217,Unemployed,1.1,True,Mortgage,1576598,634,20,False,2011-08-01 22:40:45.622811400
NB_000228,Customer_228,33,Female,Kaduna,Student,13250,951142,Employed,3.7,False,,0,502,9,True,2011-08-04 12:03:14.497248624
NB_000229,Customer_229,59,Female,Edo,Current,683690,1107863,Self-Employed,2.2,False,,0,701,12,True,2011-08-07 01:25:43.371685840
NB_000230,Customer_230,55,Male,Edo,Current,70136,1437265,Student,0.4,False,,0,685,11,True,2011-08-09 14:48:12.246123056
NB_000231,Customer_231,62,Male,Imo,Student,17298,477591,Retired,3.5,False,,0,776,13,True,2011-08-12 04:10:41.120560280
NB_000232,Customer_232,38,Female,Osun,Student,48292,534371,Employed,0.6,False,,0,646,21,False,2011-08-14 17:33:09.994997496
NB_000233,Customer_233,25,Male,Kaduna,Fixed Deposit,36269,1268477,Employed,0.1,True,Auto,1595130,735,16,True,2011-08-17 06:55:38.869434712
NB_000234,Customer_234,43,Male,Rivers,Savings,47122,2049016,Employed,3.5,False,,0,615,20,True,2011-08-19 20:18:07.743871936
NB_000235,Customer_235,41,Female,Rivers,Savings,358320,1337309,Employed,1.8,False,,0,553,21,True,2011-08-22 09:40:36.618309152
NB_000236,Customer_236,44,Male,Rivers,Fixed Deposit,5494,196280,Student,5.4,False,,0,581,13,True,2011-08-24 23:03:05.492746368
NB_000237,Customer_237,20,Male,Rivers,Savings,32551,345312,Self-Employed,3.5,False,,0,613,12,True,2011-08-27 12:25:34.367183592
NB_000238,Customer_238,36,Female,Kaduna,Savings,67223,118225,Employed,3.6,True,,996033,581,17,True,2011-08-30 01:48:03.241620808
NB_000239,Customer_239,40,Female,Anambra,Fixed Deposit,50384,47711,Self-Employed,5.4,False,,0,677,13,False,2011-09-01 15:10:32.116058024
NB_000240,Customer_240,66,Female,Osun,Student,12421,1827753,Employed,2.8,False,,0,621,15,True,2011-09-04 04:33:00.990495240
NB_000241,Customer_241,67,Male,Osun,Current,112062,1273426,Self-Employed,1.8,False,,0,739,16,False,2011-09-06 17:55:29.864932464
NB_000242,Customer_242,30,Female,Lagos,Savings,2626117,222345,Student,6.7,False,,0,443,20,False,2011-09-09 07:17:58.739369680
NB_000243,Customer_243,62,Male,Lagos,Savings,694314,292859,Employed,6.8,False,,0,696,11,True,2011-09-11 20:40:27.613806896
NB_000244,Customer_244,47,Female,Oyo,Student,73147,1127548,Self-Employed,2.2,False,,0,625,16,True,2011-09-14 10:02:56.488244120
NB_000245,Customer_245,65,Male,Kaduna,Fixed Deposit,57401,894355,Employed,0.2,True,,6942655,832,20,True,2011-09-16 23:25:25.362681336
NB_000246,Customer_246,37,Male,Lagos,Fixed Deposit,10183,121281,Unemployed,3.4,False,,0,800,14,False,2011-09-19 12:47:54.237118552
NB_000247,Customer_247,73,Female,Anambra,Savings,107612,617801,Employed,2.6,False,,0,804,10,False,2011-09-22 02:10:23.111555776
NB_000248,Customer_248,56,Female,Delta,Savings,268463,780090,Employed,0.2,True,,642605,669,16,False,2011-09-24 15:32:51.985992992
NB_000249,Customer_249,32,Male,Edo,Savings,65982,241261,Employed,0.1,True,Business,2210575,460,17,False,2011-09-27 04:55:20.860430208
NB_000250,Customer_250,21,Male,Anambra,Savings,114436,795301,Self-Employed,0.2,True,Mortgage,2137309,749,21,True,2011-09-29 18:17:49.734867432
NB_000251,Customer_251,41,Male,Anambra,Fixed Deposit,170192,216574,Self-Employed,3.8,False,,0,689,10,True,2011-10-02 07:40:18.609304648
NB_000252,Customer_252,51,Female,Imo,Savings,411185,273310,Employed,0.3,True,,485315,466,16,True,2011-10-04 21:02:47.483741864
NB_000253,Customer_253,66,Female,Anambra,Savings,419729,1806043,Employed,3.9,False,,0,587,15,True,2011-10-07 10:25:16.358179088
NB_000254,Customer_254,31,Male,Edo,Fixed Deposit,40803,361787,Employed,3.0,True,,922430,599,7,True,2011-10-09 23:47:45.232616304
NB_000255,Customer_255,42,Female,Anambra,Student,77612,236788,Self-Employed,1.9,False,,0,606,17,True,2011-10-12 13:10:14.107053520
NB_000256,Customer_256,55,Female,Kaduna,Savings,127669,1289201,Employed,2.1,False,,0,655,20,True,2011-10-15 02:32:42.981490744
NB_000257,Customer_257,70,Female,Delta,Savings,1185728,627325,Self-Employed,1.0,False,,0,661,12,False,2011-10-17 15:55:11.855927960
NB_000258,Customer_258,41,Male,Edo,Savings,150891,680087,Student,2.5,True,,4694288,572,18,True,2011-10-20 05:17:40.730365176
NB_000259,Customer_259,21,Male,Kano,Fixed Deposit,554901,231912,Employed,0.3,False,,0,745,13,False,2011-10-22 18:40:09.604802400
NB_000260,Customer_260,59,Female,Imo,Student,297179,530724,Student,2.1,False,,0,547,9,True,2011-10-25 08:02:38.479239616
NB_000261,Customer_261,38,Female,Oyo,Savings,416878,178474,Employed,1.4,True,,1906113,596,20,True,2011-10-27 21:25:07.353676832
NB_000262,Customer_262,68,Female,Anambra,Savings,75102,78269,Employed,6.7,True,,2068118,703,16,False,2011-10-30 10:47:36.228114056
NB_000263,Customer_263,57,Female,Kaduna,Fixed Deposit,7143495,253801,Self-Employed,14.9,False,,0,841,9,True,2011-11-02 00:10:05.102551272
NB_000264,Customer_264,65,Female,Osun,Current,271371,548039,Self-Employed,0.3,False,,0,562,12,False,2011-11-04 13:32:33.976988488
NB_000265,Customer_265,39,Female,Lagos,Savings,132355,416634,Self-Employed,0.2,False,,0,843,16,True,2011-11-07 02:55:02.851425712
NB_000266,Customer_266,30,Female,Osun,Fixed Deposit,171246,440061,Unemployed,1.6,True,,500037,529,15,False,2011-11-09 16:17:31.725862928
NB_000267,Customer_267,37,Male,Oyo,Current,311647,210994,Self-Employed,2.2,False,,0,604,16,True,2011-11-12 05:40:00.600300144
NB_000268,Customer_268,19,Female,Delta,Fixed Deposit,374394,394681,Employed,3.5,False,,0,621,18,True,2011-11-14 19:02:29.474737368
NB_000269,Customer_269,43,Male,Imo,Savings,11715,118110,Employed,3.0,False,,0,545,13,False,2011-11-17 08:24:58.349174584
NB_000270,Customer_270,54,Male,Kano,Savings,1164986,386660,Employed,1.2,True,,411483,526,10,True,2011-11-19 21:47:27.223611800
NB_000271,Customer_271,37,Female,Edo,Fixed Deposit,57867,834689,Self-Employed,4.5,False,,0,850,11,True,2011-11-22 11:09:56.098049024
NB_000272,Customer_272,25,Male,Imo,Savings,99709,976512,Self-Employed,4.1,False,,0,739,12,False,2011-11-25 00:32:24.972486240
NB_000273,Customer_273,36,Female,Edo,Savings,5244,579077,Employed,1.2,False,,0,629,18,True,2011-11-27 13:54:53.846923456
NB_000274,Customer_274,34,Male,Edo,Savings,90077,188572,Self-Employed,0.8,True,Business,1179829,633,20,False,2011-11-30 03:17:22.721360680
NB_000275,Customer_275,31,Male,Osun,Current,27561,925731,Employed,0.6,False,,0,637,15,True,2011-12-02 16:39:51.595797896
NB_000276,Customer_276,44,Female,Imo,Savings,10264,550436,Employed,0.1,True,,2020959,654,16,True,2011-12-05 06:02:20.470235112
NB_000277,Customer_277,52,Female,Edo,Savings,90205,240158,Employed,0.3,True,,199096,719,15,False,2011-12-07 19:24:49.344672328
NB_000278,Customer_278,40,Male,Anambra,Savings,27058,167989,Employed,3.6,False,,0,533,13,True,2011-12-10 08:47:18.219109552
NB_000279,Customer_279,23,Female,Anambra,Savings,601235,81569,Employed,2.1,False,,0,586,18,True,2011-12-12 22:09:47.093546768
NB_000280,Customer_280,39,Male,Anambra,Current,453198,1037764,Self-Employed,0.3,False,,0,699,13,False,2011-12-15 11:32:15.967983984
NB_000281,Customer_281,36,Female,Osun,Current,312729,1089513,Employed,1.0,False,,0,443,10,True,2011-12-18 00:54:44.842421208
NB_000282,Customer_282,68,Female,Lagos,Savings,110455,308631,Self-Employed,1.1,True,Personal,178810,622,16,True,2011-12-20 14:17:13.716858424
NB_000283,Customer_283,27,Male,Lagos,Current,301478,2559708,Unemployed,0.4,False,,0,646,26,True,2011-12-23 03:39:42.591295640
NB_000284,Customer_284,23,Female,Oyo,Student,15077,770648,Self-Employed,2.9,True,Education,2108363,513,18,True,2011-12-25 17:02:11.465732864
NB_000285,Customer_285,27,Female,Osun,Savings,15689,115768,Unemployed,0.6,False,,0,606,20,True,2011-12-28 06:24:40.340170080
NB_000286,Customer_286,60,Female,Imo,Current,202756,256863,Employed,1.1,False,,0,518,21,True,2011-12-30 19:47:09.214607296
NB_000287,Customer_287,29,Female,Osun,Fixed Deposit,58996,1045888,Employed,1.2,False,,0,772,19,False,2012-01-02 09:09:38.089044520
NB_000288,Customer_288,66,Female,Imo,Savings,43517,2668218,Employed,10.4,True,Business,2306542,788,8,False,2012-01-04 22:32:06.963481736
NB_000289,Customer_289,47,Male,Anambra,Current,46860,471911,Employed,7.7,False,,0,472,14,False,2012-01-07 11:54:35.837918952
NB_000290,Customer_290,38,Female,Imo,Current,30141,668538,Employed,0.3,False,,0,609,16,True,2012-01-10 01:17:04.712356176
NB_000291,Customer_291,56,Male,Lagos,Current,385876,283006,Employed,4.2,False,,0,516,15,True,2012-01-12 14:39:33.586793392
NB_000292,Customer_292,66,Female,Kaduna,Savings,109834,716510,Employed,2.3,False,,0,614,8,False,2012-01-15 04:02:02.461230608
NB_000293,Customer_293,43,Male,Imo,Fixed Deposit,217332,461685,Employed,0.8,False,,0,647,24,True,2012-01-17 17:24:31.335667832
NB_000294,Customer_294,37,Male,Lagos,Savings,162170,574462,Employed,15.0,False,,0,621,17,False,2012-01-20 06:47:00.210105048
NB_000295,Customer_295,74,Female,Kaduna,Savings,109050,822139,Student,3.0,False,,0,465,14,True,2012-01-22 20:09:29.084542264
NB_000296,Customer_296,53,Female,Rivers,Savings,2952020,271619,Employed,1.4,True,,2992707,494,14,True,2012-01-25 09:31:57.958979488
NB_000297,Customer_297,36,Male,Kano,Fixed Deposit,1024119,332853,Unemployed,1.4,False,,0,599,14,True,2012-01-27 22:54:26.833416704
NB_000298,Customer_298,73,Female,Anambra,Current,16591,528792,Retired,0.7,False,,0,579,13,True,2012-01-30 12:16:55.707853920
NB_000299,Customer_299,25,Female,Kaduna,Current,139416,527432,Retired,7.7,False,,0,664,18,True,2012-02-02 01:39:24.582291144
NB_000300,Customer_300,26,Female,Kaduna,Savings,126582,730318,Self-Employed,4.3,False,,0,638,12,True,2012-02-04 15:01:53.456728360
NB_000301,Customer_301,55,Male,Kano,Savings,345377,25454,Retired,0.1,False,,0,525,15,False,2012-02-07 04:24:22.331165576
NB_000302,Customer_302,35,Female,Kaduna,Savings,31053,349262,Student,3.8,True,,2995522,787,15,True,2012-02-09 17:46:51.205602800
NB_000303,Customer_303,50,Male,Anambra,Savings,788824,450148,Employed,4.4,True,,3545536,668,14,True,2012-02-12 07:09:20.080040016
NB_000304,Customer_304,59,Female,Kaduna,Savings,85507,294974,Self-Employed,1.3,False,,0,583,20,True,2012-02-14 20:31:48.954477232
NB_000305,Customer_305,71,Female,Imo,Savings,826249,251187,Employed,1.6,False,,0,498,16,False,2012-02-17 09:54:17.828914456
NB_000306,Customer_306,37,Female,Oyo,Savings,1053,1023921,Self-Employed,0.6,False,,0,542,16,True,2012-02-19 23:16:46.703351672
NB_000307,Customer_307,38,Male,Anambra,Savings,113964,404558,Retired,0.2,True,,958265,624,17,True,2012-02-22 12:39:15.577788888
NB_000308,Customer_308,63,Female,Delta,Fixed Deposit,897584,381752,Self-Employed,5.3,False,,0,771,22,True,2012-02-25 02:01:44.452226112
NB_000309,Customer_309,28,Female,Imo,Student,89131,535243,Employed,3.3,True,,3983489,658,12,True,2012-02-27 15:24:13.326663328
NB_000310,Customer_310,71,Male,Osun,Current,710729,804648,Retired,3.0,True,Personal,2171909,686,14,False,2012-03-01 04:46:42.201100544
NB_000311,Customer_311,32,Female,Kaduna,Savings,230094,518529,Employed,1.6,True,Business,5294811,729,9,True,2012-03-03 18:09:11.075537768
NB_000312,Customer_312,56,Female,Anambra,Current,315468,1678439,Employed,4.7,False,,0,596,13,False,2012-03-06 07:31:39.949974984
NB_000313,Customer_313,45,Male,Kano,Savings,170697,460795,Employed,3.5,False,,0,540,14,True,2012-03-08 20:54:08.824412200
NB_000314,Customer_314,50,Male,Oyo,Student,899346,52983,Employed,3.3,False,,0,783,16,False,2012-03-11 10:16:37.698849416
NB_000315,Customer_315,70,Female,Anambra,Savings,35964,138251,Self-Employed,1.7,True,,2122439,470,16,False,2012-03-13 23:39:06.573286640
NB_000316,Customer_316,71,Female,Rivers,Savings,44186,461189,Unemployed,0.2,False,,0,629,15,True,2012-03-16 13:01:35.447723856
NB_000317,Customer_317,59,Female,Oyo,Savings,808532,775677,Self-Employed,0.0,False,,0,697,12,True,2012-03-19 02:24:04.322161072
NB_000318,Customer_318,67,Female,Edo,Savings,105094,107618,Self-Employed,2.9,True,,5167955,631,15,True,2012-03-21 15:46:33.196598296
NB_000319,Customer_319,61,Male,Delta,Savings,49833,128500,Employed,2.1,False,,0,616,16,True,2012-03-24 05:09:02.071035512
NB_000320,Customer_320,47,Female,Anambra,Current,26304,1230296,Employed,0.7,True,,2096031,564,16,False,2012-03-26 18:31:30.945472728
NB_000321,Customer_321,72,Male,Anambra,Fixed Deposit,119003,149187,Employed,0.2,True,,1414307,590,12,True,2012-03-29 07:53:59.819909952
NB_000322,Customer_322,33,Male,Osun,Fixed Deposit,17245,203387,Self-Employed,8.1,False,,0,646,15,True,2012-03-31 21:16:28.694347168
NB_000323,Customer_323,60,Female,Imo,Savings,24590,1232065,Student,0.9,False,,0,734,12,False,2012-04-03 10:38:57.568784384
NB_000324,Customer_324,49,Male,Imo,Savings,3169212,732848,Employed,0.8,False,,0,737,19,True,2012-04-06 00:01:26.443221608
NB_000325,Customer_325,62,Female,Imo,Savings,472045,117033,Employed,0.3,False,,0,480,9,True,2012-04-08 13:23:55.317658824
NB_000326,Customer_326,54,Male,Kano,Current,184688,1746408,Employed,2.0,True,,133737,799,15,True,2012-04-11 02:46:24.192096040
NB_000327,Customer_327,34,Male,Lagos,Savings,100196,1003138,Employed,0.3,False,,0,756,15,True,2012-04-13 16:08:53.066533264
NB_000328,Customer_328,55,Female,Edo,Savings,94854,1481869,Employed,2.4,True,,1248714,839,16,True,2012-04-16 05:31:21.940970480
NB_000329,Customer_329,35,Female,Edo,Savings,18710,70902,Employed,2.1,False,,0,799,11,True,2012-04-18 18:53:50.815407696
NB_000330,Customer_330,40,Male,Osun,Student,1520393,826224,Employed,2.4,False,,0,697,14,True,2012-04-21 08:16:19.689844912
NB_000331,Customer_331,61,Male,Lagos,Student,43479,581541,Employed,15.0,False,,0,662,16,True,2012-04-23 21:38:48.564282128
NB_000332,Customer_332,59,Female,Kaduna,Fixed Deposit,1980477,511073,Student,1.6,False,,0,781,20,False,2012-04-26 11:01:17.438719360
NB_000333,Customer_333,25,Male,Oyo,Fixed Deposit,96867,379961,Employed,3.5,False,,0,533,14,False,2012-04-29 00:23:46.313156576
NB_000334,Customer_334,30,Female,Oyo,Current,30295,1581890,Self-Employed,0.5,False,,0,665,14,True,2012-05-01 13:46:15.187593792
NB_000335,Customer_335,61,Male,Imo,Savings,146768,525194,Employed,0.4,False,,0,638,13,False,2012-05-04 03:08:44.062031008
NB_000336,Customer_336,30,Female,Rivers,Fixed Deposit,101451,30958,Self-Employed,0.8,True,,141753,593,12,True,2012-05-06 16:31:12.936468224
NB_000337,Customer_337,43,Female,Kano,Current,12696,395174,Self-Employed,7.6,False,,0,590,9,True,2012-05-09 05:53:41.810905440
NB_000338,Customer_338,57,Male,Anambra,Current,420093,1685377,Unemployed,7.1,True,,2607404,614,11,True,2012-05-11 19:16:10.685342672
NB_000339,Customer_339,55,Female,Kano,Savings,751749,799052,Employed,2.4,False,,0,563,15,True,2012-05-14 08:38:39.559779888
NB_000340,Customer_340,48,Female,Oyo,Savings,63279,268685,Employed,3.2,True,Education,9704845,572,6,True,2012-05-16 22:01:08.434217104
NB_000341,Customer_341,25,Female,Lagos,Current,104874,249087,Employed,4.9,False,,0,725,9,True,2012-05-19 11:23:37.308654320
NB_000342,Customer_342,46,Female,Kano,Fixed Deposit,268574,1013463,Self-Employed,3.1,False,,0,542,10,True,2012-05-22 00:46:06.183091536
NB_000343,Customer_343,32,Female,Rivers,Savings,94109,520838,Employed,1.0,False,,0,664,20,True,2012-05-24 14:08:35.057528752
NB_000344,Customer_344,19,Female,Osun,Current,47215,359588,Employed,1.2,False,,0,621,12,True,2012-05-27 03:31:03.931965984
NB_000345,Customer_345,63,Female,Oyo,Current,408969,611058,Employed,5.8,True,Personal,2705272,553,18,False,2012-05-29 16:53:32.806403200
NB_000346,Customer_346,74,Female,Anambra,Current,161185,765628,Retired,1.8,False,,0,659,19,False,2012-06-01 06:16:01.680840416
NB_000347,Customer_347,72,Female,Edo,Current,539605,66349,Employed,0.6,True,,968374,850,10,False,2012-06-03 19:38:30.555277632
NB_000348,Customer_348,45,Female,Rivers,Savings,4593182,952904,Self-Employed,2.6,True,,4145083,567,10,True,2012-06-06 09:00:59.429714848
NB_000349,Customer_349,29,Female,Oyo,Current,131307,629484,Employed,1.1,False,,0,579,18,False,2012-06-08 22:23:28.304152064
NB_000350,Customer_350,28,Female,Osun,Savings,1176452,626441,Employed,1.0,False,,0,616,14,False,2012-06-11 11:45:57.178589296
NB_000351,Customer_351,69,Male,Kaduna,Savings,326710,265337,Employed,0.5,False,,0,769,16,True,2012-06-14 01:08:26.053026512
